Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Originally_Scheduled_Code_Share_Airline,DOT_ID_Originally_Scheduled_Code_Share_Airline,IATA_Code_Originally_Scheduled_Code_Share_Airline,Flight_Num_Originally_Scheduled_Code_Share_Airline,Operating_Airline ,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,Duplicate,""
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6331,"",,"","",YV,20378,YV,N89315,6331,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,11423,1142308,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,1155,1202,7.0,7.0,0.0,0,1100-1159,20.0,1222,1405,3.0,1419,1408,-11.0,0.0,0.0,-1,1400-1459,0.0,"",0.0,144.0,126.0,103.0,1.0,802.0,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6329,"",,"","",YV,20378,YV,N951LR,6329,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,11540,1154005,30615,ELP,"El Paso, TX",TX,48,Texas,74,1940,1959,19.0,19.0,1.0,1,1900-1959,22.0,2021,2114,3.0,2047,2117,30.0,30.0,1.0,2,2000-2059,0.0,"",0.0,127.0,138.0,113.0,1.0,667.0,3,19.0,0.0,11.0,0.0,0.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6326,"",,"","",YV,20378,YV,N245LR,6326,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1210,1207,-3.0,0.0,0.0,-1,1200-1259,25.0,1232,1316,13.0,1335,1329,-6.0,0.0,0.0,-1,1300-1359,0.0,"",0.0,85.0,82.0,44.0,1.0,224.0,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6320,"",,"","",YV,20378,YV,N87302,6320,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,948,1000,12.0,12.0,0.0,0,0900-0959,21.0,1021,1410,11.0,1422,1421,-1.0,0.0,0.0,-1,1400-1459,0.0,"",0.0,214.0,201.0,169.0,1.0,1416.0,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6318,"",,"","",YV,20378,YV,N927LR,6318,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,10747,1074706,30747,BRO,"Brownsville, TX",TX,48,Texas,74,1440,1609,89.0,89.0,1.0,5,1400-1459,14.0,1623,1718,3.0,1606,1721,75.0,75.0,1.0,5,1600-1659,0.0,"",0.0,86.0,72.0,55.0,1.0,308.0,2,1.0,0.0,0.0,0.0,74.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6313,"",,"","",YV,20378,YV,N85354,6313,13931,1393102,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,1455,1718,143.0,143.0,1.0,9,1400-1459,12.0,1730,1806,3.0,1607,1809,122.0,122.0,1.0,8,1600-1659,0.0,"",0.0,72.0,51.0,36.0,1.0,157.0,1,0.0,0.0,0.0,0.0,122.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6313,"",,"","",YV,20378,YV,N85354,6313,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,13931,1393102,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,1250,1558,188.0,188.0,1.0,12,1200-1259,12.0,1610,1646,3.0,1356,1649,173.0,173.0,1.0,11,1300-1359,0.0,"",0.0,66.0,51.0,36.0,1.0,157.0,1,173.0,0.0,0.0,0.0,0.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6311,"",,"","",YV,20378,YV,N920FJ,6311,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1620,1621,1.0,1.0,0.0,0,1600-1659,22.0,1643,1728,15.0,1746,1743,-3.0,0.0,0.0,-1,1700-1759,0.0,"",0.0,86.0,82.0,45.0,1.0,224.0,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6310,"",,"","",YV,20378,YV,N326MS,6310,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,1200,1159,-1.0,0.0,0.0,-1,1200-1259,19.0,1218,1453,4.0,1515,1457,-18.0,0.0,0.0,-2,1500-1559,0.0,"",0.0,135.0,118.0,95.0,1.0,788.0,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6309,"",,"","",YV,20378,YV,N85340,6309,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,2000,2014,14.0,14.0,0.0,0,2000-2059,19.0,2033,2317,4.0,2330,2321,-9.0,0.0,0.0,-1,2300-2359,0.0,"",0.0,270.0,247.0,224.0,1.0,1416.0,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6308,"",,"","",YV,20378,YV,N86311,6308,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,15919,1591905,31834,XNA,"Fayetteville, AR",AR,5,Arkansas,71,1950,1944,-6.0,0.0,0.0,-1,1900-1959,15.0,1959,2105,6.0,2134,2111,-23.0,0.0,0.0,-2,2100-2159,0.0,"",0.0,104.0,87.0,66.0,1.0,438.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6305,"",,"","",YV,20378,YV,N87353,6305,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1503,1503,0.0,0.0,0.0,0,1500-1559,17.0,1520,1728,9.0,1735,1737,2.0,2.0,0.0,0,1700-1759,0.0,"",0.0,152.0,154.0,128.0,1.0,781.0,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6304,"",,"","",YV,20378,YV,N88341,6304,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,1210,1334,84.0,84.0,1.0,5,1200-1259,11.0,1345,1419,8.0,1315,1427,72.0,72.0,1.0,4,1300-1359,0.0,"",0.0,65.0,53.0,34.0,1.0,140.0,1,72.0,0.0,0.0,0.0,0.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6303,"",,"","",YV,20378,YV,N86311,6303,11540,1154005,30615,ELP,"El Paso, TX",TX,48,Texas,74,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,545,0539,-6.0,0.0,0.0,-1,0001-0559,13.0,0552,0815,9.0,845,0824,-21.0,0.0,0.0,-2,0800-0859,0.0,"",0.0,120.0,105.0,83.0,1.0,667.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6302,"",,"","",YV,20378,YV,N87303,6302,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1709,1709,0.0,0.0,0.0,0,1700-1759,11.0,1720,1823,9.0,1844,1832,-12.0,0.0,0.0,-1,1800-1859,0.0,"",0.0,95.0,83.0,63.0,1.0,395.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6301,"",,"","",YV,20378,YV,N951LR,6301,13256,1325603,33256,MFE,"Mission/McAllen/Edinburg, TX",TX,48,Texas,74,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1418,1412,-6.0,0.0,0.0,-1,1400-1459,8.0,1420,1510,5.0,1540,1515,-25.0,0.0,0.0,-2,1500-1559,0.0,"",0.0,82.0,63.0,50.0,1.0,316.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6300,"",,"","",YV,20378,YV,N88330,6300,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,800,0759,-1.0,0.0,0.0,-1,0800-0859,12.0,0811,0944,4.0,1002,0948,-14.0,0.0,0.0,-1,1000-1059,0.0,"",0.0,122.0,109.0,93.0,1.0,643.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6298,"",,"","",YV,20378,YV,N88328,6298,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,930,0929,-1.0,0.0,0.0,-1,0900-0959,18.0,0947,1104,11.0,1119,1115,-4.0,0.0,0.0,-1,1100-1159,0.0,"",0.0,109.0,106.0,77.0,1.0,534.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6297,"",,"","",YV,20378,YV,N87353,6297,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,835,0834,-1.0,0.0,0.0,-1,0800-0859,23.0,0857,0938,9.0,955,0947,-8.0,0.0,0.0,-1,0900-0959,0.0,"",0.0,80.0,73.0,41.0,1.0,224.0,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6296,"",,"","",YV,20378,YV,N82338,6296,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1300,1259,-1.0,0.0,0.0,-1,1300-1359,13.0,1312,1503,10.0,1524,1513,-11.0,0.0,0.0,-1,1500-1559,0.0,"",0.0,204.0,194.0,171.0,1.0,1042.0,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6290,"",,"","",YV,20378,YV,N85351,6290,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1651,1637,-14.0,0.0,0.0,-1,1600-1659,12.0,1649,1759,6.0,1845,1805,-40.0,0.0,0.0,-2,1800-1859,0.0,"",0.0,174.0,148.0,130.0,1.0,796.0,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6287,"",,"","",YV,20378,YV,N245LR,6287,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,925,0917,-8.0,0.0,0.0,-1,0900-0959,17.0,0934,1044,6.0,1113,1050,-23.0,0.0,0.0,-2,1100-1159,0.0,"",0.0,168.0,153.0,130.0,1.0,788.0,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6286,"",,"","",YV,20378,YV,N87353,6286,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1835,1829,-6.0,0.0,0.0,-1,1800-1859,16.0,1845,1946,8.0,2012,1954,-18.0,0.0,0.0,-2,2000-2059,0.0,"",0.0,97.0,85.0,61.0,1.0,395.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6285,"",,"","",YV,20378,YV,N947LR,6285,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,11540,1154005,30615,ELP,"El Paso, TX",TX,48,Texas,74,1210,1213,3.0,3.0,0.0,0,1200-1259,26.0,1239,1326,3.0,1323,1329,6.0,6.0,0.0,0,1300-1359,0.0,"",0.0,133.0,136.0,107.0,1.0,667.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6280,"",,"","",YV,20378,YV,N326MS,6280,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1558,1551,-7.0,0.0,0.0,-1,1500-1559,11.0,1602,1713,6.0,1735,1719,-16.0,0.0,0.0,-2,1700-1759,0.0,"",0.0,157.0,148.0,131.0,1.0,788.0,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6279,"",,"","",YV,20378,YV,N89315,6279,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1835,1833,-2.0,0.0,0.0,-1,1800-1859,43.0,1916,2001,8.0,2001,2009,8.0,8.0,0.0,0,2000-2059,0.0,"",0.0,86.0,96.0,45.0,1.0,224.0,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6271,"",,"","",YV,20378,YV,N86336,6271,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,1620,1625,5.0,5.0,0.0,0,1600-1659,10.0,1635,1715,4.0,1738,1719,-19.0,0.0,0.0,-2,1700-1759,0.0,"",0.0,78.0,54.0,40.0,1.0,305.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,10,3,2024-01-10,UA,UA_CODESHARE,19977,UA,6270,"",,"","",YV,20378,YV,N927LR,6270,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13256,1325603,33256,MFE,"Mission/McAllen/Edinburg, TX",TX,48,Texas,74,949,1220,151.0,151.0,1.0,10,0900-0959,15.0,1235,1338,3.0,1117,1341,144.0,144.0,1.0,9,1100-1159,0.0,"",0.0,88.0,81.0,63.0,1.0,316.0,2,144.0,0.0,0.0,0.0,0.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
