Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Originally_Scheduled_Code_Share_Airline,DOT_ID_Originally_Scheduled_Code_Share_Airline,IATA_Code_Originally_Scheduled_Code_Share_Airline,Flight_Num_Originally_Scheduled_Code_Share_Airline,Operating_Airline ,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,Duplicate,""
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,3137,"",,"","",WN,19393,WN,N8868L,3137,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,1705,1700,-5.0,0.0,0.0,-1,1700-1759,10.0,1710,1805,8.0,1830,1813,-17.0,0.0,0.0,-2,1800-1859,0.0,"",0.0,85.0,73.0,55.0,1.0,349.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,3304,"",,"","",WN,19393,WN,N8617E,3304,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,1155,1204,9.0,9.0,0.0,0,1100-1159,7.0,1211,1306,6.0,1320,1312,-8.0,0.0,0.0,-1,1300-1359,0.0,"",0.0,85.0,68.0,55.0,1.0,349.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,3377,"",,"","",WN,19393,WN,N8849Q,3377,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,540,0541,1.0,1.0,0.0,0,0001-0559,11.0,0552,0647,6.0,710,0653,-17.0,0.0,0.0,-2,0700-0759,0.0,"",0.0,90.0,72.0,55.0,1.0,349.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,3126,"",,"","",WN,19393,WN,N8302F,3126,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,1540,1546,6.0,6.0,0.0,0,1500-1559,8.0,1554,1835,4.0,1835,1839,4.0,4.0,0.0,0,1800-1859,0.0,"",0.0,115.0,113.0,101.0,1.0,759.0,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,3288,"",,"","",WN,19393,WN,N482WN,3288,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,1315,1321,6.0,6.0,0.0,0,1300-1359,12.0,1333,1623,2.0,1615,1625,10.0,10.0,0.0,0,1600-1659,0.0,"",0.0,120.0,124.0,110.0,1.0,759.0,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,3899,"",,"","",WN,19393,WN,N8721J,3899,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,700,0700,0.0,0.0,0.0,0,0700-0759,10.0,0710,0949,4.0,1000,0953,-7.0,0.0,0.0,-1,1000-1059,0.0,"",0.0,120.0,113.0,99.0,1.0,759.0,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,1253,"",,"","",WN,19393,WN,N8897K,1253,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1115,1110,-5.0,0.0,0.0,-1,1100-1159,15.0,1125,1141,7.0,1155,1148,-7.0,0.0,0.0,-1,1100-1159,0.0,"",0.0,100.0,98.0,76.0,1.0,486.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,2365,"",,"","",WN,19393,WN,N8569Z,2365,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1710,1705,-5.0,0.0,0.0,-1,1700-1759,18.0,1723,1734,5.0,1750,1739,-11.0,0.0,0.0,-1,1700-1759,0.0,"",0.0,100.0,94.0,71.0,1.0,486.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,2455,"",,"","",WN,19393,WN,N8576Z,2455,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1440,1435,-5.0,0.0,0.0,-1,1400-1459,12.0,1447,1457,7.0,1515,1504,-11.0,0.0,0.0,-1,1500-1559,0.0,"",0.0,95.0,89.0,70.0,1.0,486.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,2714,"",,"","",WN,19393,WN,N292WN,2714,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,635,0629,-6.0,0.0,0.0,-1,0600-0659,11.0,0640,0652,4.0,720,0656,-24.0,0.0,0.0,-2,0700-0759,0.0,"",0.0,105.0,87.0,72.0,1.0,486.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,4123,"",,"","",WN,19393,WN,N8836Q,4123,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1900,1930,30.0,30.0,1.0,2,1900-1959,12.0,1942,1957,4.0,1930,2001,31.0,31.0,1.0,2,1900-1959,0.0,"",0.0,90.0,91.0,75.0,1.0,486.0,2,0.0,0.0,1.0,0.0,30.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,2400,"",,"","",WN,19393,WN,N8659D,2400,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,1300,1257,-3.0,0.0,0.0,-1,1300-1359,14.0,1311,1346,5.0,1415,1351,-24.0,0.0,0.0,-2,1400-1459,0.0,"",0.0,135.0,114.0,95.0,1.0,677.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,3369,"",,"","",WN,19393,WN,N499WN,3369,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12954,1295407,32575,LGB,"Long Beach, CA",CA,6,California,91,1350,1403,13.0,13.0,0.0,0,1300-1359,7.0,1410,1447,4.0,1450,1451,1.0,1.0,0.0,0,1400-1459,0.0,"",0.0,120.0,108.0,97.0,1.0,664.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,2763,"",,"","",WN,19393,WN,N245WN,2763,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,1420,1420,0.0,0.0,0.0,0,1400-1459,7.0,1427,1701,4.0,1705,1705,0.0,0.0,0.0,0,1700-1759,0.0,"",0.0,105.0,105.0,94.0,1.0,718.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,374,"",,"","",WN,19393,WN,N8821S,374,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1145,1151,6.0,6.0,0.0,0,1100-1159,12.0,1203,1519,4.0,1520,1523,3.0,3.0,0.0,0,1500-1559,0.0,"",0.0,155.0,152.0,136.0,1.0,1121.0,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,1159,"",,"","",WN,19393,WN,N491WN,1159,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,13796,1379610,32457,OAK,"Oakland, CA",CA,6,California,91,555,0551,-4.0,0.0,0.0,-1,0001-0559,8.0,0559,0708,4.0,740,0712,-28.0,0.0,0.0,-2,0700-0759,0.0,"",0.0,165.0,141.0,129.0,1.0,889.0,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,769,"",,"","",WN,19393,WN,N913WN,769,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,610,0605,-5.0,0.0,0.0,-1,0600-0659,10.0,0615,0715,4.0,740,0719,-21.0,0.0,0.0,-2,0700-0759,0.0,"",0.0,90.0,74.0,60.0,1.0,328.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,1197,"",,"","",WN,19393,WN,N272WN,1197,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,1045,1042,-3.0,0.0,0.0,-1,1000-1059,18.0,1100,1159,5.0,1205,1204,-1.0,0.0,0.0,-1,1200-1259,0.0,"",0.0,80.0,82.0,59.0,1.0,328.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,1409,"",,"","",WN,19393,WN,N288WN,1409,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,1340,1345,5.0,5.0,0.0,0,1300-1359,15.0,1400,1500,4.0,1500,1504,4.0,4.0,0.0,0,1500-1559,0.0,"",0.0,80.0,79.0,60.0,1.0,328.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,2609,"",,"","",WN,19393,WN,N8649A,2609,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,2030,2051,21.0,21.0,1.0,1,2000-2059,8.0,2059,2156,7.0,2145,2203,18.0,18.0,1.0,1,2100-2159,0.0,"",0.0,75.0,72.0,57.0,1.0,328.0,2,0.0,0.0,0.0,0.0,18.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,839,"",,"","",WN,19393,WN,N252WN,839,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,1710,1716,6.0,6.0,0.0,0,1700-1759,12.0,1728,1800,3.0,1805,1803,-2.0,0.0,0.0,-1,1800-1859,0.0,"",0.0,115.0,107.0,92.0,1.0,628.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,3151,"",,"","",WN,19393,WN,N7835A,3151,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,1025,1023,-2.0,0.0,0.0,-1,1000-1059,8.0,1031,1102,3.0,1120,1105,-15.0,0.0,0.0,-1,1100-1159,0.0,"",0.0,115.0,102.0,91.0,1.0,628.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,1120,"",,"","",WN,19393,WN,N932WN,1120,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,630,0624,-6.0,0.0,0.0,-1,0600-0659,18.0,0642,0734,4.0,755,0738,-17.0,0.0,0.0,-2,0700-0759,0.0,"",0.0,85.0,74.0,52.0,1.0,289.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,1766,"",,"","",WN,19393,WN,N7745A,1766,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1005,1003,-2.0,0.0,0.0,-1,1000-1059,6.0,1009,1102,3.0,1120,1105,-15.0,0.0,0.0,-1,1100-1159,0.0,"",0.0,75.0,62.0,53.0,1.0,289.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,1992,"",,"","",WN,19393,WN,N7863A,1992,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1445,1455,10.0,10.0,0.0,0,1400-1459,8.0,1503,1554,3.0,1605,1557,-8.0,0.0,0.0,-1,1600-1659,0.0,"",0.0,80.0,62.0,51.0,1.0,289.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,5555,"",,"","",WN,19393,WN,N934WN,5555,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1720,1722,2.0,2.0,0.0,0,1700-1759,8.0,1730,1818,5.0,1845,1823,-22.0,0.0,0.0,-2,1800-1859,0.0,"",0.0,85.0,61.0,48.0,1.0,289.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,3764,"",,"","",WN,19393,WN,N406WN,3764,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,545,0542,-3.0,0.0,0.0,-1,0001-0559,19.0,0601,0849,3.0,900,0852,-8.0,0.0,0.0,-1,0900-0959,0.0,"",0.0,195.0,190.0,168.0,1.0,1204.0,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,673,"",,"","",WN,19393,WN,N7850B,673,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1950,1948,-2.0,0.0,0.0,-1,1900-1959,10.0,1958,2231,4.0,2255,2235,-20.0,0.0,0.0,-2,2200-2259,0.0,"",0.0,185.0,167.0,153.0,1.0,1073.0,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,21,7,2024-01-21,WN,WN,19393,WN,1320,"",,"","",WN,19393,WN,N8857Q,1320,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,810,0828,18.0,18.0,1.0,1,0800-0859,12.0,0840,1108,8.0,1110,1116,6.0,6.0,0.0,0,1100-1159,0.0,"",0.0,180.0,168.0,148.0,1.0,1073.0,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
