Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Originally_Scheduled_Code_Share_Airline,DOT_ID_Originally_Scheduled_Code_Share_Airline,IATA_Code_Originally_Scheduled_Code_Share_Airline,Flight_Num_Originally_Scheduled_Code_Share_Airline,Operating_Airline ,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,Duplicate,""
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,508,"",,"","",WN,19393,WN,N8562Z,508,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,600,0559,-1.0,0.0,0.0,-1,0600-0659,14.0,0613,0622,4.0,645,0626,-19.0,0.0,0.0,-2,0600-0659,0.0,"",0.0,105.0,87.0,69.0,1.0,486.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,1989,"",,"","",WN,19393,WN,N407WN,1989,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1855,1849,-6.0,0.0,0.0,-1,1800-1859,10.0,1859,1911,5.0,1935,1916,-19.0,0.0,0.0,-2,1900-1959,0.0,"",0.0,100.0,87.0,72.0,1.0,486.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,3843,"",,"","",WN,19393,WN,N566WN,3843,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1650,1646,-4.0,0.0,0.0,-1,1600-1659,16.0,1702,1713,5.0,1730,1718,-12.0,0.0,0.0,-1,1700-1759,0.0,"",0.0,100.0,92.0,71.0,1.0,486.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,3849,"",,"","",WN,19393,WN,N8323C,3849,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1250,1247,-3.0,0.0,0.0,-1,1200-1259,10.0,1257,1308,6.0,1330,1314,-16.0,0.0,0.0,-2,1300-1359,0.0,"",0.0,100.0,87.0,71.0,1.0,486.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,652,"",,"","",WN,19393,WN,N8327A,652,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,1630,1628,-2.0,0.0,0.0,-1,1600-1659,9.0,1637,1713,10.0,1740,1723,-17.0,0.0,0.0,-2,1700-1759,0.0,"",0.0,130.0,115.0,96.0,1.0,677.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,3761,"",,"","",WN,19393,WN,N8730Q,3761,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12954,1295407,32575,LGB,"Long Beach, CA",CA,6,California,91,1045,1246,121.0,121.0,1.0,8,1000-1059,10.0,1256,1332,11.0,1145,1343,118.0,118.0,1.0,7,1100-1159,0.0,"",0.0,120.0,117.0,96.0,1.0,664.0,3,0.0,0.0,118.0,0.0,0.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,1540,"",,"","",WN,19393,WN,N477WN,1540,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,1510,1457,-13.0,0.0,0.0,-1,1500-1559,11.0,1508,1741,3.0,1755,1744,-11.0,0.0,0.0,-1,1700-1759,0.0,"",0.0,105.0,107.0,93.0,1.0,718.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,683,"",,"","",WN,19393,WN,N266WN,683,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,720,0714,-6.0,0.0,0.0,-1,0700-0759,9.0,0723,1048,4.0,1110,1052,-18.0,0.0,0.0,-2,1100-1159,0.0,"",0.0,170.0,158.0,145.0,1.0,1121.0,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,1159,"",,"","",WN,19393,WN,N906WN,1159,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,13796,1379610,32457,OAK,"Oakland, CA",CA,6,California,91,615,0610,-5.0,0.0,0.0,-1,0600-0659,9.0,0619,0727,2.0,800,0729,-31.0,0.0,0.0,-2,0800-0859,0.0,"",0.0,165.0,139.0,128.0,1.0,889.0,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,942,"",,"","",WN,19393,WN,N8772M,942,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,530,0525,-5.0,0.0,0.0,-1,0001-0559,13.0,0538,0631,5.0,655,0636,-19.0,0.0,0.0,-2,0600-0659,0.0,"",0.0,85.0,71.0,53.0,1.0,328.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,1397,"",,"","",WN,19393,WN,N455WN,1397,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,1040,1034,-6.0,0.0,0.0,-1,1000-1059,11.0,1045,1142,3.0,1205,1145,-20.0,0.0,0.0,-2,1200-1259,0.0,"",0.0,85.0,71.0,57.0,1.0,328.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,1888,"",,"","",WN,19393,WN,N8782Q,1888,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,1305,1303,-2.0,0.0,0.0,-1,1300-1359,14.0,1317,1411,4.0,1435,1415,-20.0,0.0,0.0,-2,1400-1459,0.0,"",0.0,90.0,72.0,54.0,1.0,328.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,2214,"",,"","",WN,19393,WN,N246LV,2214,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,1745,1745,0.0,0.0,0.0,0,1700-1759,12.0,1757,1852,11.0,1910,1903,-7.0,0.0,0.0,-1,1900-1959,0.0,"",0.0,85.0,78.0,55.0,1.0,328.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,3418,"",,"","",WN,19393,WN,N8766T,3418,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,1510,1641,91.0,91.0,1.0,6,1500-1559,13.0,1654,1747,6.0,1630,1753,83.0,83.0,1.0,5,1600-1659,0.0,"",0.0,80.0,72.0,53.0,1.0,328.0,2,0.0,0.0,0.0,0.0,83.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,939,"",,"","",WN,19393,WN,N8520Q,939,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,1100,1055,-5.0,0.0,0.0,-1,1100-1159,11.0,1106,1136,2.0,1200,1138,-22.0,0.0,0.0,-2,1200-1259,0.0,"",0.0,120.0,103.0,90.0,1.0,628.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,449,"",,"","",WN,19393,WN,N8857Q,449,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1510,1510,0.0,0.0,0.0,0,1500-1559,10.0,1520,1610,4.0,1630,1614,-16.0,0.0,0.0,-2,1600-1659,0.0,"",0.0,80.0,64.0,50.0,1.0,289.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,574,"",,"","",WN,19393,WN,N241WN,574,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,620,0612,-8.0,0.0,0.0,-1,0600-0659,8.0,0620,0719,7.0,750,0726,-24.0,0.0,0.0,-2,0700-0759,0.0,"",0.0,90.0,74.0,59.0,1.0,289.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,1125,"",,"","",WN,19393,WN,N8770Q,1125,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1740,1737,-3.0,0.0,0.0,-1,1700-1759,11.0,1748,1841,5.0,1905,1846,-19.0,0.0,0.0,-2,1900-1959,0.0,"",0.0,85.0,69.0,53.0,1.0,289.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,1766,"",,"","",WN,19393,WN,N463WN,1766,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,800,0807,7.0,7.0,0.0,0,0800-0859,7.0,0814,0910,4.0,920,0914,-6.0,0.0,0.0,-1,0900-0959,0.0,"",0.0,80.0,67.0,56.0,1.0,289.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,2327,"",,"","",WN,19393,WN,N8656B,2327,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1305,1301,-4.0,0.0,0.0,-1,1300-1359,9.0,1310,1403,5.0,1425,1408,-17.0,0.0,0.0,-2,1400-1459,0.0,"",0.0,80.0,67.0,53.0,1.0,289.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,1314,"",,"","",WN,19393,WN,N8604K,1314,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1105,1102,-3.0,0.0,0.0,-1,1100-1159,8.0,1110,1338,6.0,1410,1344,-26.0,0.0,0.0,-2,1400-1459,0.0,"",0.0,185.0,162.0,148.0,1.0,1073.0,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,3849,"",,"","",WN,19393,WN,N8323C,3849,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,725,0723,-2.0,0.0,0.0,-1,0700-0759,8.0,0731,0810,5.0,850,0815,-35.0,0.0,0.0,-2,0800-0859,0.0,"",0.0,145.0,112.0,99.0,1.0,717.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,3515,"",,"","",WN,19393,WN,N416WN,3515,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1610,1613,3.0,3.0,0.0,0,1600-1659,8.0,1621,1845,5.0,1920,1850,-30.0,0.0,0.0,-2,1900-1959,0.0,"",0.0,190.0,157.0,144.0,1.0,1130.0,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,504,"",,"","",WN,19393,WN,N7820L,504,10279,1027903,30279,AMA,"Amarillo, TX",TX,48,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1120,1113,-7.0,0.0,0.0,-1,1100-1159,7.0,1120,1213,3.0,1235,1216,-19.0,0.0,0.0,-2,1200-1259,0.0,"",0.0,75.0,63.0,53.0,1.0,323.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,1942,"",,"","",WN,19393,WN,N8783L,1942,10279,1027903,30279,AMA,"Amarillo, TX",TX,48,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1835,1826,-9.0,0.0,0.0,-1,1800-1859,9.0,1835,1925,11.0,1955,1936,-19.0,0.0,0.0,-2,1900-1959,0.0,"",0.0,80.0,70.0,50.0,1.0,323.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,2136,"",,"","",WN,19393,WN,N253WN,2136,10279,1027903,30279,AMA,"Amarillo, TX",TX,48,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1350,1345,-5.0,0.0,0.0,-1,1300-1359,9.0,1354,1445,2.0,1505,1447,-18.0,0.0,0.0,-2,1500-1559,0.0,"",0.0,75.0,62.0,51.0,1.0,323.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,31,3,2024-01-31,WN,WN,19393,WN,3168,"",,"","",WN,19393,WN,N7729A,3168,10279,1027903,30279,AMA,"Amarillo, TX",TX,48,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,645,0639,-6.0,0.0,0.0,-1,0600-0659,8.0,0647,0738,6.0,755,0744,-11.0,0.0,0.0,-1,0700-0759,0.0,"",0.0,70.0,65.0,51.0,1.0,323.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
